FIPS,"Life expectancy, 2014",PlaceName
19135,77.84,Monroe County | IA
19137,78.21,Montgomery County | IA
19139,78.96,Muscatine County | IA
19141,80.26,O'Brien County | IA
19143,80.29,Osceola County | IA
19145,78.76,Page County | IA
19147,79.52,Palo Alto County | IA
19149,80.64,Plymouth County | IA
19151,79.89,Pocahontas County | IA
19153,78.97,Polk County | IA
19155,77.86,Pottawattamie County | IA
19157,79.83,Poweshiek County | IA
19159,79.62,Ringgold County | IA
19161,79.82,Sac County | IA
19163,79.34,Scott County | IA
19165,80.92,Shelby County | IA
19167,82.86,Sioux County | IA
19169,82.12,Story County | IA
19171,79.58,Tama County | IA
19173,79.72,Taylor County | IA
19175,78.67,Union County | IA
19177,78.65,Van Buren County | IA
19179,77.67,Wapello County | IA
19181,80.02,Warren County | IA
19183,80.51,Washington County | IA
19185,78.39,Wayne County | IA
19187,77.74,Webster County | IA
19189,80.68,Winnebago County | IA
19191,82.62,Winneshiek County | IA
19193,78.35,Woodbury County | IA
19195,79.74,Worth County | IA
19197,80.32,Wright County | IA
20001,76.57,Allen County | KS
20003,78.79,Anderson County | KS
20005,77.69,Atchison County | KS
20007,77.63,Barber County | KS
20009,78.66,Barton County | KS
20011,77.03,Bourbon County | KS
20013,77.76,Brown County | KS
20015,77.99,Butler County | KS
20017,78.17,Chase County | KS
20019,77.08,Chautauqua County | KS
20021,75.16,Cherokee County | KS
20023,80.26,Cheyenne County | KS
20025,78.44,Clark County | KS
20027,79.88,Clay County | KS
20029,78.52,Cloud County | KS
20031,77.88,Coffey County | KS
20033,76.9,Comanche County | KS
20035,76.47,Cowley County | KS
20037,76.81,Crawford County | KS
20039,79.27,Decatur County | KS
20041,78.64,Dickinson County | KS
20043,79.01,Doniphan County | KS
20045,80.53,Douglas County | KS
20047,77.96,Edwards County | KS
20049,77.27,Elk County | KS
20051,79.65,Ellis County | KS
20053,78.88,Ellsworth County | KS
20055,79.19,Finney County | KS
20057,78.5,Ford County | KS
20059,77.88,Franklin County | KS
20061,76.82,Geary County | KS
20063,79.63,Gove County | KS
20065,79.68,Graham County | KS
20067,78.29,Grant County | KS
20069,79.35,Gray County | KS
20071,78.2,Greeley County | KS
20073,76.82,Greenwood County | KS
20075,77.63,Hamilton County | KS
20077,77.05,Harper County | KS
20079,79.17,Harvey County | KS
20081,79.19,Haskell County | KS
20083,80.05,Hodgeman County | KS
20085,78.7,Jackson County | KS
20087,78.92,Jefferson County | KS
20089,79.99,Jewell County | KS
20091,81.7,Johnson County | KS
20093,77.66,Kearny County | KS
20095,78.63,Kingman County | KS
20097,79.29,Kiowa County | KS
20099,76.27,Labette County | KS
20101,78.22,Lane County | KS
20103,78.92,Leavenworth County | KS
20105,79.2,Lincoln County | KS
20107,77.57,Linn County | KS
20109,78.67,Logan County | KS
20111,78.91,Lyon County | KS
20115,79.35,Marion County | KS
20117,80.23,Marshall County | KS
20113,79.26,Mcpherson County | KS
20119,79.24,Meade County | KS
20121,78.97,Miami County | KS
20123,79.12,Mitchell County | KS
20125,76.26,Montgomery County | KS
20127,79.85,Morris County | KS
20129,77.79,Morton County | KS
20131,80.23,Nemaha County | KS
20133,77.32,Neosho County | KS
20135,79.38,Ness County | KS
20137,79.46,Norton County | KS
20139,77.67,Osage County | KS
20141,79.24,Osborne County | KS
20143,78.15,Ottawa County | KS
20145,78.82,Pawnee County | KS
20147,78.37,Phillips County | KS
20149,79.64,Pottawatomie County | KS
20151,78.39,Pratt County | KS
20153,80.14,Rawlins County | KS
20155,78.4,Reno County | KS
20157,79.53,Republic County | KS
20159,77.43,Rice County | KS
20161,81.46,Riley County | KS
20163,78.51,Rooks County | KS
20165,79.29,Rush County | KS
20167,78.91,Russell County | KS
20169,78.53,Saline County | KS
20171,78.37,Scott County | KS
20173,77.65,Sedgwick County | KS
20175,78.38,Seward County | KS
20177,77.75,Shawnee County | KS
20179,80.0,Sheridan County | KS
20181,78.33,Sherman County | KS
20183,79.57,Smith County | KS
20185,77.86,Stafford County | KS
20187,78.63,Stanton County | KS
20189,79.0,Stevens County | KS
20191,77.25,Sumner County | KS
20193,79.3,Thomas County | KS
20195,78.66,Trego County | KS
20197,79.1,Wabaunsee County | KS
20199,79.47,Wallace County | KS
20201,80.34,Washington County | KS
20203,79.3,Wichita County | KS
20205,76.36,Wilson County | KS
20207,76.91,Woodson County | KS
20209,75.35,Wyandotte County | KS
21001,76.84,Adair County | KY
21003,75.88,Allen County | KY
21005,77.24,Anderson County | KY
21007,75.74,Ballard County | KY
21009,76.33,Barren County | KY
21011,74.56,Bath County | KY
21013,72.72,Bell County | KY
21015,78.9,Boone County | KY
21017,76.95,Bourbon County | KY
21019,76.01,Boyd County | KY
21021,77.02,Boyle County | KY
21023,75.19,Bracken County | KY
21025,70.22,Breathitt County | KY
21027,76.2,Breckinridge County | KY
21029,78.56,Bullitt County | KY
21031,75.8,Butler County | KY
21033,75.39,Caldwell County | KY
21035,77.42,Calloway County | KY
21037,77.56,Campbell County | KY
21039,76.62,Carlisle County | KY
21041,74.19,Carroll County | KY
21043,74.99,Carter County | KY
21045,75.14,Casey County | KY
21047,75.57,Christian County | KY
21049,75.77,Clark County | KY
21051,71.78,Clay County | KY
21053,74.15,Clinton County | KY
21055,75.14,Crittenden County | KY
21057,74.05,Cumberland County | KY
21059,77.58,Daviess County | KY
21061,77.59,Edmonson County | KY
21063,75.6,Elliott County | KY
21065,73.23,Estill County | KY
21067,78.4,Fayette County | KY
21069,74.47,Fleming County | KY
21071,71.97,Floyd County | KY
21073,77.02,Franklin County | KY
21075,72.93,Fulton County | KY
21077,73.25,Gallatin County | KY
21079,77.56,Garrard County | KY
21081,75.37,Grant County | KY
21083,76.07,Graves County | KY
21085,74.94,Grayson County | KY
21087,77.19,Green County | KY
21089,75.98,Greenup County | KY
21091,77.17,Hancock County | KY
21093,77.18,Hardin County | KY
21095,71.45,Harlan County | KY
21097,75.71,Harrison County | KY
21099,75.48,Hart County | KY
21101,76.54,Henderson County | KY
21103,76.21,Henry County | KY
21105,76.69,Hickman County | KY
21107,75.01,Hopkins County | KY
21109,73.31,Jackson County | KY
21111,77.01,Jefferson County | KY
21113,77.54,Jessamine County | KY
21115,73.54,Johnson County | KY
21117,77.06,Kenton County | KY
21119,72.98,Knott County | KY
21121,73.25,Knox County | KY
21123,76.69,Larue County | KY
21125,75.49,Laurel County | KY
21127,73.37,Lawrence County | KY
21129,71.61,Lee County | KY
21131,71.17,Leslie County | KY
21133,72.35,Letcher County | KY
21135,74.84,Lewis County | KY
21137,75.37,Lincoln County | KY
21139,75.37,Livingston County | KY
21141,75.81,Logan County | KY
21143,76.61,Lyon County | KY
21151,77.19,Madison County | KY
21153,72.6,Magoffin County | KY
21155,76.62,Marion County | KY
21157,76.46,Marshall County | KY
21159,72.56,Martin County | KY
21161,75.0,Mason County | KY
21145,76.41,Mccracken County | KY
21147,72.85,Mccreary County | KY
21149,75.59,Mclean County | KY
21163,77.29,Meade County | KY
21165,74.79,Menifee County | KY
21167,76.03,Mercer County | KY
21169,74.69,Metcalfe County | KY
21171,73.83,Monroe County | KY
21173,75.98,Montgomery County | KY
21175,75.65,Morgan County | KY
21177,75.03,Muhlenberg County | KY
21179,77.42,Nelson County | KY
21181,73.84,Nicholas County | KY
21183,76.01,Ohio County | KY
21185,79.56,Oldham County | KY
21187,76.62,Owen County | KY
21189,70.21,Owsley County | KY
21191,75.63,Pendleton County | KY
21193,70.6,Perry County | KY
21195,72.41,Pike County | KY
21197,71.6,Powell County | KY
21199,75.19,Pulaski County | KY
21201,74.98,Robertson County | KY
21203,74.17,Rockcastle County | KY
21205,75.91,Rowan County | KY
21207,75.58,Russell County | KY
21209,78.07,Scott County | KY
21211,78.42,Shelby County | KY
21213,75.86,Simpson County | KY
21215,77.64,Spencer County | KY
21217,76.02,Taylor County | KY
21219,75.78,Todd County | KY
21221,76.29,Trigg County | KY
21223,76.32,Trimble County | KY
21225,75.23,Union County | KY
21227,77.26,Warren County | KY
21229,77.76,Washington County | KY
21231,75.52,Wayne County | KY
21233,75.22,Webster County | KY
21235,72.59,Whitley County | KY
21237,71.15,Wolfe County | KY
21239,78.17,Woodford County | KY
22001,74.23,Acadia Parish | LA
22003,77.13,Allen Parish | LA
22005,77.14,Ascension Parish | LA
22007,76.84,Assumption Parish | LA
22009,74.03,Avoyelles Parish | LA
22011,75.09,Beauregard Parish | LA
22013,73.9,Bienville Parish | LA
22015,77.14,Bossier Parish | LA
22017,74.89,Caddo Parish | LA
22019,75.13,Calcasieu Parish | LA
22021,73.06,Caldwell Parish | LA
22023,78.15,Cameron Parish | LA
22025,73.17,Catahoula Parish | LA
22027,75.48,Claiborne Parish | LA
22029,73.94,Concordia Parish | LA
22031,74.86,De Soto Parish | LA
22033,76.35,East Baton Rouge Parish | LA
22035,72.17,East Carroll Parish | LA
22037,72.64,East Feliciana Parish | LA
22039,74.05,Evangeline Parish | LA
22041,73.62,Franklin Parish | LA
22043,74.75,Grant Parish | LA
22045,75.44,Iberia Parish | LA
22047,74.92,Iberville Parish | LA
22049,75.07,Jackson Parish | LA
22053,74.73,Jefferson Davis Parish | LA
22051,77.28,Jefferson Parish | LA
22059,74.77,La Salle Parish | LA
22055,77.49,Lafayette Parish | LA
22057,76.89,Lafourche Parish | LA
22061,77.43,Lincoln Parish | LA
22063,75.61,Livingston Parish | LA
22065,71.57,Madison Parish | LA
22067,72.8,Morehouse Parish | LA
22069,75.61,Natchitoches Parish | LA
22071,75.8,Orleans Parish | LA
22073,75.46,Ouachita Parish | LA
22075,76.84,Plaquemines Parish | LA
22077,75.81,Pointe Coupee Parish | LA
22079,75.22,Rapides Parish | LA
22081,73.99,Red River Parish | LA
22083,74.34,Richland Parish | LA
22085,75.4,Sabine Parish | LA
22087,74.31,St. Bernard Parish | LA
22089,76.82,St. Charles Parish | LA
22091,74.73,St. Helena Parish | LA
22093,76.69,St. James Parish | LA
22095,75.0,St. John The Baptist Parish | LA
22097,74.03,St. Landry Parish | LA
22099,75.92,St. Martin Parish | LA
22101,75.16,St. Mary Parish | LA
22103,77.64,St. Tammany Parish | LA
22105,74.26,Tangipahoa Parish | LA
22107,74.35,Tensas Parish | LA
22109,75.4,Terrebonne Parish | LA
22111,75.33,Union Parish | LA
22113,76.52,Vermilion Parish | LA
22115,75.98,Vernon Parish | LA
22117,72.79,Washington Parish | LA
22119,74.14,Webster Parish | LA
22121,75.93,West Baton Rouge Parish | LA
22123,75.22,West Carroll Parish | LA
22125,76.75,West Feliciana Parish | LA
22127,74.28,Winn Parish | LA
23001,78.28,Androscoggin County | ME
23003,78.71,Aroostook County | ME
23005,80.37,Cumberland County | ME
23007,79.22,Franklin County | ME
23009,79.79,Hancock County | ME
23011,78.53,Kennebec County | ME
23013,80.29,Knox County | ME
23015,80.11,Lincoln County | ME
23017,78.47,Oxford County | ME
23019,78.64,Penobscot County | ME
23021,78.03,Piscataquis County | ME
23023,79.99,Sagadahoc County | ME
23025,78.05,Somerset County | ME
23027,79.34,Waldo County | ME
23029,77.22,Washington County | ME
23031,80.15,York County | ME
24001,77.6,Allegany County | MD
24003,79.16,Anne Arundel County | MD
24510,72.14,Baltimore City | MD
24005,79.52,Baltimore County | MD
24009,79.25,Calvert County | MD
24011,76.42,Caroline County | MD
24013,79.28,Carroll County | MD
24015,77.01,Cecil County | MD
24017,78.63,Charles County | MD
24019,77.03,Dorchester County | MD
24021,80.42,Frederick County | MD
24023,78.86,Garrett County | MD
24025,79.54,Harford County | MD
24027,82.98,Howard County | MD
24029,79.02,Kent County | MD
24031,81.48,Montgomery County | MD
24033,81.48,Prince George'S County | MD
24035,79.83,Queen Anne'S County | MD
24037,78.83,St. Mary'S County | MD
24039,76.94,Somerset County | MD
24041,80.45,Talbot County | MD
24043,78.07,Washington County | MD
24045,77.03,Wicomico County | MD
24047,79.32,Worcester County | MD
25001,80.75,Barnstable County | MA
25003,80.12,Berkshire County | MA
25005,79.2,Bristol County | MA
25007,82.05,Dukes County | MA
25009,80.51,Essex County | MA
25011,80.27,Franklin County | MA
25013,78.85,Hampden County | MA
25015,80.76,Hampshire County | MA
25017,81.63,Middlesex County | MA
25019,81.6,Nantucket County | MA
25021,81.38,Norfolk County | MA
25023,79.63,Plymouth County | MA
25025,79.89,Suffolk County | MA
25027,79.66,Worcester County | MA
26001,78.26,Alcona County | MI
26003,79.49,Alger County | MI
26005,79.13,Allegan County | MI
26007,78.7,Alpena County | MI
26009,80.13,Antrim County | MI
26011,77.24,Arenac County | MI
26013,78.01,Baraga County | MI
26015,79.35,Barry County | MI
26017,78.37,Bay County | MI
26019,79.66,Benzie County | MI
26021,77.66,Berrien County | MI
26023,78.04,Branch County | MI
26025,77.04,Calhoun County | MI
26027,78.49,Cass County | MI
26029,80.05,Charlevoix County | MI
26031,79.22,Cheboygan County | MI
26033,79.57,Chippewa County | MI
26035,76.22,Clare County | MI
26037,80.62,Clinton County | MI
26039,77.96,Crawford County | MI
26041,79.75,Delta County | MI
26043,79.73,Dickinson County | MI
26045,79.66,Eaton County | MI
26047,80.05,Emmet County | MI
26049,76.06,Genesee County | MI
26051,77.62,Gladwin County | MI
26053,78.56,Gogebic County | MI
26055,80.57,Grand Traverse County | MI
26057,78.45,Gratiot County | MI
26059,78.33,Hillsdale County | MI
26061,79.0,Houghton County | MI
26063,78.39,Huron County | MI
26065,78.69,Ingham County | MI
26067,78.44,Ionia County | MI
26069,77.38,Iosco County | MI
26071,79.24,Iron County | MI
26073,79.06,Isabella County | MI
26075,77.84,Jackson County | MI
26077,79.11,Kalamazoo County | MI
26079,77.85,Kalkaska County | MI
26081,79.78,Kent County | MI
26083,80.2,Keweenaw County | MI
26085,76.82,Lake County | MI
26087,78.64,Lapeer County | MI
26089,83.1,Leelanau County | MI
26091,78.69,Lenawee County | MI
26093,80.2,Livingston County | MI
26095,78.65,Luce County | MI
26097,79.13,Mackinac County | MI
26099,78.44,Macomb County | MI
26101,78.87,Manistee County | MI
26103,79.31,Marquette County | MI
26105,78.73,Mason County | MI
26107,79.19,Mecosta County | MI
26109,79.74,Menominee County | MI
26111,80.54,Midland County | MI
26113,78.49,Missaukee County | MI
26115,78.27,Monroe County | MI
26117,77.78,Montcalm County | MI
26119,77.43,Montmorency County | MI
26121,77.65,Muskegon County | MI
26123,78.1,Newaygo County | MI
26125,79.98,Oakland County | MI
26127,78.86,Oceana County | MI
26129,76.67,Ogemaw County | MI
26131,78.4,Ontonagon County | MI
26133,78.21,Osceola County | MI
26135,77.35,Oscoda County | MI
26137,79.21,Otsego County | MI
26139,81.45,Ottawa County | MI
26141,79.7,Presque Isle County | MI
26143,77.13,Roscommon County | MI
26145,77.66,Saginaw County | MI
26147,77.75,St. Clair County | MI
26149,77.23,St. Joseph County | MI
26151,78.27,Sanilac County | MI
26153,78.61,Schoolcraft County | MI
26155,77.88,Shiawassee County | MI
26157,78.08,Tuscola County | MI
26159,77.69,Van Buren County | MI
26161,81.09,Washtenaw County | MI
26163,75.33,Wayne County | MI
26165,77.83,Wexford County | MI
27001,80.35,Aitkin County | MN
27003,81.18,Anoka County | MN
27005,79.01,Becker County | MN
27007,78.41,Beltrami County | MN
27009,79.49,Benton County | MN
27011,79.89,Big Stone County | MN
27013,81.02,Blue Earth County | MN
27015,81.26,Brown County | MN
27017,78.5,Carlton County | MN
27019,82.8,Carver County | MN
27021,78.64,Cass County | MN
27023,80.65,Chippewa County | MN
27025,80.34,Chisago County | MN
27027,80.53,Clay County | MN
27029,78.35,Clearwater County | MN
27031,82.03,Cook County | MN
27033,81.25,Cottonwood County | MN
27035,80.44,Crow Wing County | MN
27037,81.9,Dakota County | MN
27039,81.62,Dodge County | MN
27041,81.56,Douglas County | MN
27043,80.59,Faribault County | MN
27045,81.16,Fillmore County | MN
27047,80.76,Freeborn County | MN
27049,80.66,Goodhue County | MN
27051,80.26,Grant County | MN
27053,81.0,Hennepin County | MN
27055,81.74,Houston County | MN
27057,80.65,Hubbard County | MN
27059,80.38,Isanti County | MN
27061,79.17,Itasca County | MN
27063,81.73,Jackson County | MN
27065,80.04,Kanabec County | MN
27067,81.17,Kandiyohi County | MN
27069,78.98,Kittson County | MN
27071,79.3,Koochiching County | MN
27073,81.29,Lac Qui Parle County | MN
27075,80.02,Lake County | MN
27077,80.16,Lake Of The Woods County | MN
27079,81.46,Le Sueur County | MN
27081,80.48,Lincoln County | MN
27083,80.75,Lyon County | MN
27087,76.75,Mahnomen County | MN
27089,82.05,Marshall County | MN
27091,81.16,Martin County | MN
27085,81.3,Mcleod County | MN
27093,80.63,Meeker County | MN
27095,78.72,Mille Lacs County | MN
27097,80.28,Morrison County | MN
27099,81.63,Mower County | MN
27101,81.53,Murray County | MN
27103,81.99,Nicollet County | MN
27105,81.35,Nobles County | MN
27107,79.27,Norman County | MN
27109,82.24,Olmsted County | MN
27111,80.45,Otter Tail County | MN
27113,79.73,Pennington County | MN
27115,79.3,Pine County | MN
27117,80.33,Pipestone County | MN
27119,78.94,Polk County | MN
27121,80.92,Pope County | MN
27123,79.98,Ramsey County | MN
27125,79.29,Red Lake County | MN
27127,80.04,Redwood County | MN
27129,79.67,Renville County | MN
27131,81.12,Rice County | MN
27133,79.89,Rock County | MN
27135,80.24,Roseau County | MN
27137,79.24,St. Louis County | MN
27139,81.95,Scott County | MN
27141,81.12,Sherburne County | MN
27143,80.88,Sibley County | MN
27145,82.1,Stearns County | MN
27147,81.68,Steele County | MN
27149,82.22,Stevens County | MN
27151,81.13,Swift County | MN
27153,80.71,Todd County | MN
27155,81.04,Traverse County | MN
27157,81.65,Wabasha County | MN
27159,78.83,Wadena County | MN
27161,81.59,Waseca County | MN
27163,81.97,Washington County | MN
27165,80.84,Watonwan County | MN
27167,79.5,Wilkin County | MN
27169,80.99,Winona County | MN
27171,81.17,Wright County | MN
27173,80.85,Yellow Medicine County | MN
28001,74.09,Adams County | MS
28003,74.16,Alcorn County | MS
28005,76.19,Amite County | MS
28007,73.58,Attala County | MS
28009,74.64,Benton County | MS
28011,71.72,Bolivar County | MS
28013,74.73,Calhoun County | MS
28015,76.49,Carroll County | MS
28017,75.35,Chickasaw County | MS
28019,76.48,Choctaw County | MS
28021,73.11,Claiborne County | MS
28023,75.04,Clarke County | MS
28025,75.1,Clay County | MS
28027,71.14,Coahoma County | MS
28029,74.47,Copiah County | MS
28031,73.58,Covington County | MS
28033,76.96,Desoto County | MS
28035,74.73,Forrest County | MS
28037,74.86,Franklin County | MS
28039,73.18,George County | MS
28041,75.1,Greene County | MS
28043,72.67,Grenada County | MS
28045,76.3,Hancock County | MS
28047,74.99,Harrison County | MS
28049,75.4,Hinds County | MS
28051,71.01,Holmes County | MS
28053,71.9,Humphreys County | MS
28055,75.74,Issaquena County | MS
28057,74.65,Itawamba County | MS
28059,75.69,Jackson County | MS
28061,74.89,Jasper County | MS
28063,73.35,Jefferson County | MS
28065,73.59,Jefferson Davis County | MS
28067,74.95,Jones County | MS
28069,76.61,Kemper County | MS
28071,76.82,Lafayette County | MS
28073,77.9,Lamar County | MS
28075,74.89,Lauderdale County | MS
28077,73.88,Lawrence County | MS
28079,72.83,Leake County | MS
28081,74.65,Lee County | MS
28083,72.73,Leflore County | MS
28085,74.53,Lincoln County | MS
28087,76.06,Lowndes County | MS
28089,73.8,Madison County | MS
28091,72.65,Marion County | MS
28093,73.4,Marshall County | MS
28095,75.67,Monroe County | MS
28097,73.74,Montgomery County | MS
28099,73.06,Neshoba County | MS
28101,74.31,Newton County | MS
28103,74.97,Noxubee County | MS
28105,77.93,Oktibbeha County | MS
28107,72.7,Panola County | MS
28109,74.9,Pearl River County | MS
28111,74.32,Perry County | MS
28113,73.42,Pike County | MS
28115,76.97,Pontotoc County | MS
28117,75.92,Prentiss County | MS
28119,71.48,Quitman County | MS
28121,78.4,Rankin County | MS
28123,74.16,Scott County | MS
28125,72.88,Sharkey County | MS
28127,74.32,Simpson County | MS
28129,75.03,Smith County | MS
28131,73.98,Stone County | MS
28133,71.61,Sunflower County | MS
28135,74.02,Tallahatchie County | MS
28137,74.89,Tate County | MS
28139,74.03,Tippah County | MS
28141,73.69,Tishomingo County | MS
28143,70.93,Tunica County | MS
28145,76.15,Union County | MS
28147,74.59,Walthall County | MS
28149,74.3,Warren County | MS
28151,71.81,Washington County | MS
28153,74.58,Wayne County | MS
28155,73.01,Webster County | MS
28157,72.38,Wilkinson County | MS
28159,75.08,Winston County | MS
28161,73.35,Yalobusha County | MS
28163,73.51,Yazoo County | MS
29001,77.97,Adair County | MO
29003,78.74,Andrew County | MO
29005,78.39,Atchison County | MO
29007,77.47,Audrain County | MO
29009,76.95,Barry County | MO
29011,77.97,Barton County | MO
29013,76.84,Bates County | MO
29015,76.58,Benton County | MO
29017,76.52,Bollinger County | MO
29019,79.82,Boone County | MO
29021,76.56,Buchanan County | MO
29023,74.24,Butler County | MO
29025,77.47,Caldwell County | MO
29027,77.89,Callaway County | MO
29029,78.79,Camden County | MO
29031,78.57,Cape Girardeau County | MO
29033,77.36,Carroll County | MO
29035,73.92,Carter County | MO
29037,78.41,Cass County | MO
29039,76.71,Cedar County | MO
29041,78.69,Chariton County | MO
29043,79.26,Christian County | MO
29045,77.3,Clark County | MO
29047,79.12,Clay County | MO
29049,76.44,Clinton County | MO
29051,78.64,Cole County | MO
29053,77.93,Cooper County | MO
29055,76.01,Crawford County | MO
29057,76.96,Dade County | MO
29059,76.95,Dallas County | MO
29061,77.54,Daviess County | MO
29063,78.55,Dekalb County | MO
29065,76.0,Dent County | MO
29067,77.57,Douglas County | MO
29069,72.62,Dunklin County | MO
29071,77.44,Franklin County | MO
29073,77.55,Gasconade County | MO
29075,78.35,Gentry County | MO
29077,78.13,Greene County | MO
29079,77.67,Grundy County | MO
29081,78.48,Harrison County | MO
29083,76.35,Henry County | MO
29085,77.25,Hickory County | MO
29087,79.17,Holt County | MO
29089,78.61,Howard County | MO
29091,75.78,Howell County | MO
29093,72.72,Iron County | MO
29095,77.19,Jackson County | MO
29097,76.09,Jasper County | MO
29099,76.65,Jefferson County | MO
29101,78.26,Johnson County | MO
29103,77.44,Knox County | MO
29105,76.29,Laclede County | MO
29107,77.46,Lafayette County | MO
29109,76.84,Lawrence County | MO
29111,77.49,Lewis County | MO
29113,77.32,Lincoln County | MO
29115,76.94,Linn County | MO
29117,77.92,Livingston County | MO
29121,77.49,Macon County | MO
29123,74.89,Madison County | MO
29125,77.46,Maries County | MO
29127,77.03,Marion County | MO
29119,74.75,Mcdonald County | MO
29129,78.92,Mercer County | MO
29131,76.61,Miller County | MO
29133,73.66,Mississippi County | MO
29135,78.16,Moniteau County | MO
29137,78.35,Monroe County | MO
29139,76.81,Montgomery County | MO
29141,76.01,Morgan County | MO
29143,73.8,New Madrid County | MO
29145,77.17,Newton County | MO
29147,79.88,Nodaway County | MO
29149,76.08,Oregon County | MO
29151,78.77,Osage County | MO
29153,76.11,Ozark County | MO
29155,72.04,Pemiscot County | MO
29157,78.63,Perry County | MO
29159,78.05,Pettis County | MO
29161,77.26,Phelps County | MO
29163,77.26,Pike County | MO
29165,80.39,Platte County | MO
29167,76.57,Polk County | MO
29169,76.26,Pulaski County | MO
29171,77.73,Putnam County | MO
29173,79.2,Ralls County | MO
29175,76.33,Randolph County | MO
29177,76.66,Ray County | MO
29179,75.41,Reynolds County | MO
29181,74.41,Ripley County | MO
29183,80.46,St. Charles County | MO
29185,76.57,St. Clair County | MO
29187,74.72,St. Francois County | MO
29510,74.14,St. Louis City | MO
29189,79.49,St. Louis County | MO
29186,78.35,Ste. Genevieve County | MO
29195,77.17,Saline County | MO
29197,78.06,Schuyler County | MO
29199,78.07,Scotland County | MO
29201,75.7,Scott County | MO
29203,76.1,Shannon County | MO
29205,77.96,Shelby County | MO
29207,76.32,Stoddard County | MO
29209,78.64,Stone County | MO
29211,76.83,Sullivan County | MO
29213,78.06,Taney County | MO
29215,77.16,Texas County | MO
29217,76.11,Vernon County | MO
29219,78.64,Warren County | MO
29221,73.9,Washington County | MO
29223,74.38,Wayne County | MO
29225,77.75,Webster County | MO
29227,78.7,Worth County | MO
29229,75.92,Wright County | MO
30001,79.97,Beaverhead County | MT
30003,73.62,Big Horn County | MT
30005,76.35,Blaine County | MT
30007,79.57,Broadwater County | MT
30009,80.36,Carbon County | MT
30011,79.49,Carter County | MT
30013,78.76,Cascade County | MT
30015,79.55,Chouteau County | MT
30017,77.63,Custer County | MT
30019,79.14,Daniels County | MT
30021,78.57,Dawson County | MT
30023,77.17,Deer Lodge County | MT
30025,78.77,Fallon County | MT
30027,78.62,Fergus County | MT
30029,79.07,Flathead County | MT
30031,81.98,Gallatin County | MT
30033,80.29,Garfield County | MT
30035,73.58,Glacier County | MT
30037,79.67,Golden Valley County | MT
30039,80.35,Granite County | MT
30041,77.14,Hill County | MT
30043,78.88,Jefferson County | MT
30045,80.86,Judith Basin County | MT
30047,78.34,Lake County | MT
30049,79.18,Lewis And Clark County | MT
30051,81.23,Liberty County | MT
30053,77.55,Lincoln County | MT
30057,80.87,Madison County | MT
30055,79.44,Mccone County | MT
30059,78.48,Meagher County | MT
30061,77.84,Mineral County | MT
30063,79.65,Missoula County | MT
30065,76.61,Musselshell County | MT
30067,80.04,Park County | MT
30069,79.24,Petroleum County | MT
30071,78.73,Phillips County | MT
30073,78.88,Pondera County | MT
30075,79.64,Powder River County | MT
30077,77.54,Powell County | MT
30079,79.19,Prairie County | MT
30081,80.14,Ravalli County | MT
30083,77.62,Richland County | MT
30085,71.2,Roosevelt County | MT
30087,75.63,Rosebud County | MT
30089,78.34,Sanders County | MT
30091,77.49,Sheridan County | MT
30093,76.9,Silver Bow County | MT
30095,79.87,Stillwater County | MT
30097,80.83,Sweet Grass County | MT
30099,80.19,Teton County | MT
30101,78.48,Toole County | MT
30103,79.7,Treasure County | MT
30105,78.98,Valley County | MT
30107,79.63,Wheatland County | MT
30109,77.46,Wibaux County | MT
30111,78.94,Yellowstone County | MT
31001,79.59,Adams County | NE
31003,81.22,Antelope County | NE
31005,79.9,Arthur County | NE
31007,81.42,Banner County | NE
31009,79.78,Blaine County | NE
31011,81.06,Boone County | NE
31013,78.71,Box Butte County | NE
31015,80.0,Boyd County | NE
31017,80.4,Brown County | NE
31019,80.29,Buffalo County | NE
31021,78.84,Burt County | NE
31023,80.02,Butler County | NE
31025,79.18,Cass County | NE
31027,81.35,Cedar County | NE
31029,79.38,Chase County | NE
31031,80.12,Cherry County | NE
31033,79.28,Cheyenne County | NE
31035,79.07,Clay County | NE
31037,80.58,Colfax County | NE
31039,81.2,Cuming County | NE
31041,79.27,Custer County | NE
31043,78.39,Dakota County | NE
31045,79.71,Dawes County | NE
31047,78.96,Dawson County | NE
31049,79.99,Deuel County | NE
31051,80.18,Dixon County | NE
31053,79.2,Dodge County | NE
31055,78.64,Douglas County | NE
31057,78.76,Dundy County | NE
31059,79.03,Fillmore County | NE
31061,79.2,Franklin County | NE
31063,81.12,Frontier County | NE
31065,78.44,Furnas County | NE
31067,78.97,Gage County | NE
31069,78.43,Garden County | NE
31071,79.46,Garfield County | NE
31073,79.86,Gosper County | NE
31075,79.71,Grant County | NE
31077,80.43,Greeley County | NE
31079,79.02,Hall County | NE
31081,80.41,Hamilton County | NE
31083,79.94,Harlan County | NE
31085,82.14,Hayes County | NE
31087,79.17,Hitchcock County | NE
31089,80.49,Holt County | NE
31091,80.35,Hooker County | NE
31093,80.24,Howard County | NE
31095,78.98,Jefferson County | NE
31097,79.37,Johnson County | NE
31099,79.65,Kearney County | NE
31101,79.24,Keith County | NE
31103,81.14,Keya Paha County | NE
31105,78.34,Kimball County | NE
31107,79.44,Knox County | NE
31109,80.46,Lancaster County | NE
31111,79.14,Lincoln County | NE
31113,79.21,Logan County | NE
