State,Location,"Heavy Drinking Percentage, 2012",FIPS,PlaceName
Pennsylvania,Bradford County,9.3,42015,Bradford County | PA
Pennsylvania,Bucks County,8.1,42017,Bucks County | PA
Pennsylvania,Butler County,7.9,42019,Butler County | PA
Pennsylvania,Cambria County,9.4,42021,Cambria County | PA
Pennsylvania,Cameron County,9.1,42023,Cameron County | PA
Pennsylvania,Carbon County,8.4,42025,Carbon County | PA
Pennsylvania,Centre County,8.0,42027,Centre County | PA
Pennsylvania,Chester County,7.6,42029,Chester County | PA
Pennsylvania,Clarion County,8.6,42031,Clarion County | PA
Pennsylvania,Clearfield County,7.8,42033,Clearfield County | PA
Pennsylvania,Clinton County,8.7,42035,Clinton County | PA
Pennsylvania,Columbia County,8.1,42037,Columbia County | PA
Pennsylvania,Crawford County,9.0,42039,Crawford County | PA
Pennsylvania,Cumberland County,6.7,42041,Cumberland County | PA
Pennsylvania,Dauphin County,6.9,42043,Dauphin County | PA
Pennsylvania,Delaware County,7.9,42045,Delaware County | PA
Pennsylvania,Elk County,12.3,42047,Elk County | PA
Pennsylvania,Erie County,9.5,42049,Erie County | PA
Pennsylvania,Fayette County,8.4,42051,Fayette County | PA
Pennsylvania,Forest County,11.5,42053,Forest County | PA
Pennsylvania,Franklin County,7.0,42055,Franklin County | PA
Pennsylvania,Fulton County,8.5,42057,Fulton County | PA
Pennsylvania,Greene County,7.9,42059,Greene County | PA
Pennsylvania,Huntingdon County,7.0,42061,Huntingdon County | PA
Pennsylvania,Indiana County,8.2,42063,Indiana County | PA
Pennsylvania,Jefferson County,8.8,42065,Jefferson County | PA
Pennsylvania,Juniata County,6.7,42067,Juniata County | PA
Pennsylvania,Lackawanna County,9.0,42069,Lackawanna County | PA
Pennsylvania,Lancaster County,5.6,42071,Lancaster County | PA
Pennsylvania,Lawrence County,7.4,42073,Lawrence County | PA
Pennsylvania,Lebanon County,6.7,42075,Lebanon County | PA
Pennsylvania,Lehigh County,6.5,42077,Lehigh County | PA
Pennsylvania,Luzerne County,8.8,42079,Luzerne County | PA
Pennsylvania,Lycoming County,7.8,42081,Lycoming County | PA
Pennsylvania,McKean County,9.3,42083,Mckean County | PA
Pennsylvania,Mercer County,7.4,42085,Mercer County | PA
Pennsylvania,Mifflin County,6.1,42087,Mifflin County | PA
Pennsylvania,Monroe County,7.2,42089,Monroe County | PA
Pennsylvania,Montgomery County,7.7,42091,Montgomery County | PA
Pennsylvania,Montour County,7.9,42093,Montour County | PA
Pennsylvania,Northampton County,7.2,42095,Northampton County | PA
Pennsylvania,Northumberland County,7.8,42097,Northumberland County | PA
Pennsylvania,Perry County,8.0,42099,Perry County | PA
Pennsylvania,Philadelphia County,8.8,42101,Philadelphia County | PA
Pennsylvania,Pike County,8.7,42103,Pike County | PA
Pennsylvania,Potter County,11.3,42105,Potter County | PA
Pennsylvania,Schuylkill County,8.0,42107,Schuylkill County | PA
Pennsylvania,Snyder County,6.5,42109,Snyder County | PA
Pennsylvania,Somerset County,7.3,42111,Somerset County | PA
Pennsylvania,Sullivan County,10.8,42113,Sullivan County | PA
Pennsylvania,Susquehanna County,11.2,42115,Susquehanna County | PA
Pennsylvania,Tioga County,10.0,42117,Tioga County | PA
Pennsylvania,Union County,6.7,42119,Union County | PA
Pennsylvania,Venango County,8.0,42121,Venango County | PA
Pennsylvania,Warren County,9.4,42123,Warren County | PA
Pennsylvania,Washington County,8.3,42125,Washington County | PA
Pennsylvania,Wayne County,10.3,42127,Wayne County | PA
Pennsylvania,Westmoreland County,8.2,42129,Westmoreland County | PA
Pennsylvania,Wyoming County,10.0,42131,Wyoming County | PA
Pennsylvania,York County,6.7,42133,York County | PA
Rhode Island,Bristol County,9.7,44001,Bristol County | RI
Rhode Island,Kent County,9.5,44003,Kent County | RI
Rhode Island,Newport County,12.4,44005,Newport County | RI
Rhode Island,Providence County,8.2,44007,Providence County | RI
Rhode Island,Washington County,11.7,44009,Washington County | RI
South Carolina,Abbeville County,6.1,45001,Abbeville County | SC
South Carolina,Aiken County,6.5,45003,Aiken County | SC
South Carolina,Allendale County,7.5,45005,Allendale County | SC
South Carolina,Anderson County,5.8,45007,Anderson County | SC
South Carolina,Bamberg County,6.3,45009,Bamberg County | SC
South Carolina,Barnwell County,5.3,45011,Barnwell County | SC
South Carolina,Beaufort County,12.2,45013,Beaufort County | SC
South Carolina,Berkeley County,7.5,45015,Berkeley County | SC
South Carolina,Calhoun County,6.5,45017,Calhoun County | SC
South Carolina,Charleston County,12.5,45019,Charleston County | SC
South Carolina,Cherokee County,5.4,45021,Cherokee County | SC
South Carolina,Chester County,5.6,45023,Chester County | SC
South Carolina,Chesterfield County,5.0,45025,Chesterfield County | SC
South Carolina,Clarendon County,5.8,45027,Clarendon County | SC
South Carolina,Colleton County,7.7,45029,Colleton County | SC
South Carolina,Darlington County,5.6,45031,Darlington County | SC
South Carolina,Dillon County,5.0,45033,Dillon County | SC
South Carolina,Dorchester County,9.2,45035,Dorchester County | SC
South Carolina,Edgefield County,5.9,45037,Edgefield County | SC
South Carolina,Fairfield County,5.5,45039,Fairfield County | SC
South Carolina,Florence County,6.9,45041,Florence County | SC
South Carolina,Georgetown County,8.5,45043,Georgetown County | SC
South Carolina,Greenville County,7.3,45045,Greenville County | SC
South Carolina,Greenwood County,6.4,45047,Greenwood County | SC
South Carolina,Hampton County,6.3,45049,Hampton County | SC
South Carolina,Horry County,8.9,45051,Horry County | SC
South Carolina,Jasper County,6.6,45053,Jasper County | SC
South Carolina,Kershaw County,6.3,45055,Kershaw County | SC
South Carolina,Lancaster County,5.9,45057,Lancaster County | SC
South Carolina,Laurens County,6.0,45059,Laurens County | SC
South Carolina,Lee County,5.4,45061,Lee County | SC
South Carolina,Lexington County,9.1,45063,Lexington County | SC
South Carolina,Marion County,4.9,45067,Marion County | SC
South Carolina,Marlboro County,5.4,45069,Marlboro County | SC
South Carolina,McCormick County,6.3,45065,Mccormick County | SC
South Carolina,Newberry County,8.5,45071,Newberry County | SC
South Carolina,Oconee County,6.3,45073,Oconee County | SC
South Carolina,Orangeburg County,6.4,45075,Orangeburg County | SC
South Carolina,Pickens County,7.1,45077,Pickens County | SC
South Carolina,Richland County,8.3,45079,Richland County | SC
South Carolina,Saluda County,6.9,45081,Saluda County | SC
South Carolina,Spartanburg County,6.8,45083,Spartanburg County | SC
South Carolina,Sumter County,5.8,45085,Sumter County | SC
South Carolina,Union County,5.0,45087,Union County | SC
South Carolina,Williamsburg County,6.2,45089,Williamsburg County | SC
South Carolina,York County,7.1,45091,York County | SC
South Dakota,Aurora County,11.5,46003,Aurora County | SD
South Dakota,Beadle County,8.2,46005,Beadle County | SD
South Dakota,Bennett County,16.0,46007,Bennett County | SD
South Dakota,Bon Homme County,12.9,46009,Bon Homme County | SD
South Dakota,Brookings County,9.0,46011,Brookings County | SD
South Dakota,Brown County,8.3,46013,Brown County | SD
South Dakota,Brule County,11.2,46015,Brule County | SD
South Dakota,Buffalo County,18.3,46017,Buffalo County | SD
South Dakota,Butte County,8.9,46019,Butte County | SD
South Dakota,Campbell County,8.4,46021,Campbell County | SD
South Dakota,Charles Mix County,12.3,46023,Charles Mix County | SD
South Dakota,Clark County,9.3,46025,Clark County | SD
South Dakota,Clay County,11.4,46027,Clay County | SD
South Dakota,Codington County,9.3,46029,Codington County | SD
South Dakota,Corson County,15.9,46031,Corson County | SD
South Dakota,Custer County,8.8,46033,Custer County | SD
South Dakota,Davison County,9.8,46035,Davison County | SD
South Dakota,Day County,9.6,46037,Day County | SD
South Dakota,Deuel County,9.2,46039,Deuel County | SD
South Dakota,Dewey County,14.9,46041,Dewey County | SD
South Dakota,Douglas County,6.9,46043,Douglas County | SD
South Dakota,Edmunds County,10.1,46045,Edmunds County | SD
South Dakota,Fall River County,10.1,46047,Fall River County | SD
South Dakota,Faulk County,12.3,46049,Faulk County | SD
South Dakota,Grant County,10.2,46051,Grant County | SD
South Dakota,Gregory County,9.9,46053,Gregory County | SD
South Dakota,Haakon County,11.8,46055,Haakon County | SD
South Dakota,Hamlin County,11.5,46057,Hamlin County | SD
South Dakota,Hand County,11.7,46059,Hand County | SD
South Dakota,Hanson County,11.6,46061,Hanson County | SD
South Dakota,Harding County,12.4,46063,Harding County | SD
South Dakota,Hughes County,8.7,46065,Hughes County | SD
South Dakota,Hutchinson County,9.9,46067,Hutchinson County | SD
South Dakota,Hyde County,11.2,46069,Hyde County | SD
South Dakota,Jackson County,14.3,46071,Jackson County | SD
South Dakota,Jerauld County,10.1,46073,Jerauld County | SD
South Dakota,Jones County,8.1,46075,Jones County | SD
South Dakota,Kingsbury County,9.6,46077,Kingsbury County | SD
South Dakota,Lake County,9.7,46079,Lake County | SD
South Dakota,Lawrence County,10.3,46081,Lawrence County | SD
South Dakota,Lincoln County,8.5,46083,Lincoln County | SD
South Dakota,Lyman County,14.0,46085,Lyman County | SD
South Dakota,Marshall County,8.9,46091,Marshall County | SD
South Dakota,McCook County,10.2,46087,Mccook County | SD
South Dakota,McPherson County,8.0,46089,Mcpherson County | SD
South Dakota,Meade County,8.8,46093,Meade County | SD
South Dakota,Mellette County,13.3,46095,Mellette County | SD
South Dakota,Miner County,12.3,46097,Miner County | SD
South Dakota,Minnehaha County,9.5,46099,Minnehaha County | SD
South Dakota,Moody County,12.2,46101,Moody County | SD
South Dakota,Pennington County,8.0,46103,Pennington County | SD
South Dakota,Perkins County,9.5,46105,Perkins County | SD
South Dakota,Potter County,9.3,46107,Potter County | SD
South Dakota,Roberts County,10.5,46109,Roberts County | SD
South Dakota,Sanborn County,15.4,46111,Sanborn County | SD
South Dakota,Shannon County,17.5,46113,Shannon County | SD
South Dakota,Spink County,10.5,46115,Spink County | SD
South Dakota,Stanley County,13.6,46117,Stanley County | SD
South Dakota,Sully County,11.8,46119,Sully County | SD
South Dakota,Todd County,18.0,46121,Todd County | SD
South Dakota,Tripp County,12.3,46123,Tripp County | SD
South Dakota,Turner County,10.4,46125,Turner County | SD
South Dakota,Union County,10.8,46127,Union County | SD
South Dakota,Walworth County,10.2,46129,Walworth County | SD
South Dakota,Yankton County,10.8,46135,Yankton County | SD
South Dakota,Ziebach County,17.1,46137,Ziebach County | SD
Tennessee,Anderson County,5.0,47001,Anderson County | TN
Tennessee,Bedford County,4.7,47003,Bedford County | TN
Tennessee,Benton County,4.4,47005,Benton County | TN
Tennessee,Bledsoe County,4.6,47007,Bledsoe County | TN
Tennessee,Blount County,5.0,47009,Blount County | TN
Tennessee,Bradley County,3.7,47011,Bradley County | TN
Tennessee,Campbell County,4.6,47013,Campbell County | TN
Tennessee,Cannon County,4.2,47015,Cannon County | TN
Tennessee,Carroll County,4.4,47017,Carroll County | TN
Tennessee,Carter County,3.8,47019,Carter County | TN
Tennessee,Cheatham County,5.3,47021,Cheatham County | TN
Tennessee,Chester County,4.5,47023,Chester County | TN
Tennessee,Claiborne County,3.5,47025,Claiborne County | TN
Tennessee,Clay County,5.7,47027,Clay County | TN
Tennessee,Cocke County,3.6,47029,Cocke County | TN
Tennessee,Coffee County,5.8,47031,Coffee County | TN
Tennessee,Crockett County,4.2,47033,Crockett County | TN
Tennessee,Cumberland County,5.4,47035,Cumberland County | TN
Tennessee,Davidson County,6.5,47037,Davidson County | TN
Tennessee,Decatur County,4.5,47039,Decatur County | TN
Tennessee,DeKalb County,4.4,47041,Dekalb County | TN
Tennessee,Dickson County,4.8,47043,Dickson County | TN
Tennessee,Dyer County,4.8,47045,Dyer County | TN
Tennessee,Fayette County,5.5,47047,Fayette County | TN
Tennessee,Fentress County,5.0,47049,Fentress County | TN
Tennessee,Franklin County,5.0,47051,Franklin County | TN
Tennessee,Gibson County,4.3,47053,Gibson County | TN
Tennessee,Giles County,4.8,47055,Giles County | TN
Tennessee,Grainger County,3.2,47057,Grainger County | TN
Tennessee,Greene County,4.1,47059,Greene County | TN
Tennessee,Grundy County,4.9,47061,Grundy County | TN
Tennessee,Hamblen County,3.9,47063,Hamblen County | TN
Tennessee,Hamilton County,6.0,47065,Hamilton County | TN
Tennessee,Hancock County,2.4,47067,Hancock County | TN
Tennessee,Hardeman County,4.3,47069,Hardeman County | TN
Tennessee,Hardin County,4.9,47071,Hardin County | TN
Tennessee,Hawkins County,3.7,47073,Hawkins County | TN
Tennessee,Haywood County,4.7,47075,Haywood County | TN
Tennessee,Henderson County,4.3,47077,Henderson County | TN
Tennessee,Henry County,5.3,47079,Henry County | TN
Tennessee,Hickman County,4.4,47081,Hickman County | TN
Tennessee,Houston County,4.8,47083,Houston County | TN
Tennessee,Humphreys County,4.7,47085,Humphreys County | TN
Tennessee,Jackson County,5.0,47087,Jackson County | TN
Tennessee,Jefferson County,4.0,47089,Jefferson County | TN
Tennessee,Johnson County,3.4,47091,Johnson County | TN
Tennessee,Knox County,6.0,47093,Knox County | TN
Tennessee,Lake County,5.0,47095,Lake County | TN
Tennessee,Lauderdale County,4.9,47097,Lauderdale County | TN
Tennessee,Lawrence County,3.9,47099,Lawrence County | TN
Tennessee,Lewis County,4.1,47101,Lewis County | TN
Tennessee,Lincoln County,4.5,47103,Lincoln County | TN
Tennessee,Loudon County,4.3,47105,Loudon County | TN
Tennessee,Macon County,4.8,47111,Macon County | TN
Tennessee,Madison County,5.4,47113,Madison County | TN
Tennessee,Marion County,5.0,47115,Marion County | TN
Tennessee,Marshall County,4.1,47117,Marshall County | TN
Tennessee,Maury County,5.4,47119,Maury County | TN
Tennessee,McMinn County,3.4,47107,Mcminn County | TN
Tennessee,McNairy County,4.3,47109,Mcnairy County | TN
Tennessee,Meigs County,3.7,47121,Meigs County | TN
Tennessee,Monroe County,3.5,47123,Monroe County | TN
Tennessee,Montgomery County,5.2,47125,Montgomery County | TN
Tennessee,Moore County,5.8,47127,Moore County | TN
Tennessee,Morgan County,4.0,47129,Morgan County | TN
Tennessee,Obion County,4.0,47131,Obion County | TN
Tennessee,Overton County,4.9,47133,Overton County | TN
Tennessee,Perry County,4.5,47135,Perry County | TN
Tennessee,Pickett County,3.7,47137,Pickett County | TN
Tennessee,Polk County,3.6,47139,Polk County | TN
Tennessee,Putnam County,5.1,47141,Putnam County | TN
Tennessee,Rhea County,4.0,47143,Rhea County | TN
Tennessee,Roane County,4.5,47145,Roane County | TN
Tennessee,Robertson County,4.9,47147,Robertson County | TN
Tennessee,Rutherford County,5.7,47149,Rutherford County | TN
Tennessee,Scott County,3.8,47151,Scott County | TN
Tennessee,Sequatchie County,4.6,47153,Sequatchie County | TN
Tennessee,Sevier County,4.2,47155,Sevier County | TN
Tennessee,Shelby County,6.8,47157,Shelby County | TN
Tennessee,Smith County,5.5,47159,Smith County | TN
Tennessee,Stewart County,4.4,47161,Stewart County | TN
Tennessee,Sullivan County,5.0,47163,Sullivan County | TN
Tennessee,Sumner County,5.4,47165,Sumner County | TN
Tennessee,Tipton County,5.9,47167,Tipton County | TN
Tennessee,Trousdale County,5.6,47169,Trousdale County | TN
Tennessee,Unicoi County,4.0,47171,Unicoi County | TN
Tennessee,Union County,4.0,47173,Union County | TN
Tennessee,Van Buren County,4.7,47175,Van Buren County | TN
Tennessee,Warren County,3.7,47177,Warren County | TN
Tennessee,Washington County,4.9,47179,Washington County | TN
Tennessee,Wayne County,4.8,47181,Wayne County | TN
Tennessee,Weakley County,4.1,47183,Weakley County | TN
Tennessee,White County,4.2,47185,White County | TN
Tennessee,Williamson County,6.8,47187,Williamson County | TN
Tennessee,Wilson County,5.4,47189,Wilson County | TN
Texas,Anderson County,7.2,48001,Anderson County | TX
Texas,Andrews County,5.7,48003,Andrews County | TX
Texas,Angelina County,6.1,48005,Angelina County | TX
Texas,Aransas County,9.2,48007,Aransas County | TX
Texas,Archer County,6.0,48009,Archer County | TX
Texas,Armstrong County,3.6,48011,Armstrong County | TX
Texas,Atascosa County,7.0,48013,Atascosa County | TX
Texas,Austin County,7.3,48015,Austin County | TX
Texas,Bailey County,4.7,48017,Bailey County | TX
Texas,Bandera County,8.2,48019,Bandera County | TX
Texas,Bastrop County,7.9,48021,Bastrop County | TX
Texas,Baylor County,4.4,48023,Baylor County | TX
Texas,Bee County,9.4,48025,Bee County | TX
Texas,Bell County,8.1,48027,Bell County | TX
Texas,Bexar County,8.0,48029,Bexar County | TX
Texas,Blanco County,7.6,48031,Blanco County | TX
Texas,Borden County,5.6,48033,Borden County | TX
Texas,Bosque County,6.2,48035,Bosque County | TX
Texas,Bowie County,6.2,48037,Bowie County | TX
Texas,Brazoria County,7.2,48039,Brazoria County | TX
Texas,Brazos County,8.0,48041,Brazos County | TX
Texas,Brewster County,9.8,48043,Brewster County | TX
Texas,Briscoe County,3.5,48045,Briscoe County | TX
Texas,Brooks County,7.4,48047,Brooks County | TX
Texas,Brown County,5.8,48049,Brown County | TX
Texas,Burleson County,6.6,48051,Burleson County | TX
Texas,Burnet County,7.4,48053,Burnet County | TX
Texas,Caldwell County,6.9,48055,Caldwell County | TX
Texas,Calhoun County,6.6,48057,Calhoun County | TX
Texas,Callahan County,6.0,48059,Callahan County | TX
Texas,Cameron County,6.4,48061,Cameron County | TX
Texas,Camp County,7.5,48063,Camp County | TX
Texas,Carson County,5.0,48065,Carson County | TX
Texas,Cass County,6.0,48067,Cass County | TX
Texas,Castro County,6.7,48069,Castro County | TX
Texas,Chambers County,8.0,48071,Chambers County | TX
Texas,Cherokee County,6.0,48073,Cherokee County | TX
Texas,Childress County,6.6,48075,Childress County | TX
Texas,Clay County,5.5,48077,Clay County | TX
Texas,Cochran County,4.6,48079,Cochran County | TX
Texas,Coke County,4.9,48081,Coke County | TX
Texas,Coleman County,6.8,48083,Coleman County | TX
Texas,Collin County,7.5,48085,Collin County | TX
Texas,Collingsworth County,2.8,48087,Collingsworth County | TX
Texas,Colorado County,7.5,48089,Colorado County | TX
Texas,Comal County,8.6,48091,Comal County | TX
Texas,Comanche County,4.8,48093,Comanche County | TX
Texas,Concho County,6.3,48095,Concho County | TX
Texas,Cooke County,7.6,48097,Cooke County | TX
Texas,Coryell County,7.4,48099,Coryell County | TX
Texas,Cottle County,3.6,48101,Cottle County | TX
Texas,Crane County,6.1,48103,Crane County | TX
Texas,Crockett County,9.0,48105,Crockett County | TX
Texas,Crosby County,4.4,48107,Crosby County | TX
Texas,Culberson County,6.4,48109,Culberson County | TX
Texas,Dallam County,5.9,48111,Dallam County | TX
Texas,Dallas County,6.8,48113,Dallas County | TX
Texas,Dawson County,5.1,48115,Dawson County | TX
Texas,Deaf Smith County,6.0,48117,Deaf Smith County | TX
Texas,Delta County,5.0,48119,Delta County | TX
Texas,Denton County,7.7,48121,Denton County | TX
Texas,DeWitt County,8.1,48123,Dewitt County | TX
Texas,Dickens County,4.8,48125,Dickens County | TX
Texas,Dimmit County,8.8,48127,Dimmit County | TX
Texas,Donley County,4.9,48129,Donley County | TX
Texas,Duval County,6.8,48131,Duval County | TX
Texas,Eastland County,5.9,48133,Eastland County | TX
Texas,Ector County,7.6,48135,Ector County | TX
Texas,Edwards County,4.7,48137,Edwards County | TX
Texas,El Paso County,8.1,48141,El Paso County | TX
Texas,Ellis County,6.6,48139,Ellis County | TX
Texas,Erath County,5.9,48143,Erath County | TX
Texas,Falls County,6.2,48145,Falls County | TX
Texas,Fannin County,5.5,48147,Fannin County | TX
Texas,Fayette County,7.3,48149,Fayette County | TX
Texas,Fisher County,4.1,48151,Fisher County | TX
Texas,Floyd County,4.0,48153,Floyd County | TX
Texas,Foard County,3.5,48155,Foard County | TX
Texas,Fort Bend County,7.4,48157,Fort Bend County | TX
Texas,Franklin County,6.3,48159,Franklin County | TX
Texas,Freestone County,6.6,48161,Freestone County | TX
Texas,Frio County,7.0,48163,Frio County | TX
Texas,Gaines County,5.3,48165,Gaines County | TX
Texas,Galveston County,9.0,48167,Galveston County | TX
Texas,Garza County,6.7,48169,Garza County | TX
Texas,Gillespie County,7.6,48171,Gillespie County | TX
Texas,Glasscock County,7.2,48173,Glasscock County | TX
Texas,Goliad County,7.0,48175,Goliad County | TX
Texas,Gonzales County,6.1,48177,Gonzales County | TX
Texas,Gray County,6.4,48179,Gray County | TX
Texas,Grayson County,6.5,48181,Grayson County | TX
Texas,Gregg County,6.7,48183,Gregg County | TX
Texas,Grimes County,8.4,48185,Grimes County | TX
Texas,Guadalupe County,8.0,48187,Guadalupe County | TX
Texas,Hale County,5.5,48189,Hale County | TX
Texas,Hall County,4.8,48191,Hall County | TX
Texas,Hamilton County,6.3,48193,Hamilton County | TX
Texas,Hansford County,3.9,48195,Hansford County | TX
Texas,Hardeman County,3.5,48197,Hardeman County | TX
Texas,Hardin County,7.5,48199,Hardin County | TX
Texas,Harris County,7.4,48201,Harris County | TX
Texas,Harrison County,6.4,48203,Harrison County | TX
Texas,Hartley County,6.6,48205,Hartley County | TX
Texas,Haskell County,5.0,48207,Haskell County | TX
Texas,Hays County,9.0,48209,Hays County | TX
Texas,Hemphill County,5.2,48211,Hemphill County | TX
Texas,Henderson County,7.2,48213,Henderson County | TX
Texas,Hidalgo County,6.2,48215,Hidalgo County | TX
Texas,Hill County,6.3,48217,Hill County | TX
Texas,Hockley County,5.2,48219,Hockley County | TX
Texas,Hood County,6.9,48221,Hood County | TX
Texas,Hopkins County,6.4,48223,Hopkins County | TX
Texas,Houston County,6.2,48225,Houston County | TX
Texas,Howard County,6.5,48227,Howard County | TX
Texas,Hudspeth County,5.8,48229,Hudspeth County | TX
Texas,Hunt County,6.3,48231,Hunt County | TX
Texas,Hutchinson County,6.5,48233,Hutchinson County | TX
Texas,Irion County,5.5,48235,Irion County | TX
Texas,Jack County,6.7,48237,Jack County | TX
Texas,Jackson County,6.5,48239,Jackson County | TX
Texas,Jasper County,6.7,48241,Jasper County | TX
Texas,Jeff Davis County,7.6,48243,Jeff Davis County | TX
Texas,Jefferson County,8.0,48245,Jefferson County | TX
Texas,Jim Hogg County,7.9,48247,Jim Hogg County | TX
Texas,Jim Wells County,8.3,48249,Jim Wells County | TX
Texas,Johnson County,6.6,48251,Johnson County | TX
Texas,Jones County,6.0,48253,Jones County | TX
Texas,Karnes County,7.1,48255,Karnes County | TX
Texas,Kaufman County,6.7,48257,Kaufman County | TX
Texas,Kendall County,8.3,48259,Kendall County | TX
Texas,Kenedy County,6.2,48261,Kenedy County | TX
Texas,Kent County,4.3,48263,Kent County | TX
Texas,Kerr County,7.1,48265,Kerr County | TX
Texas,Kimble County,5.3,48267,Kimble County | TX
Texas,King County,5.2,48269,King County | TX
Texas,Kinney County,7.4,48271,Kinney County | TX
Texas,Kleberg County,7.8,48273,Kleberg County | TX
Texas,Knox County,4.9,48275,Knox County | TX
Texas,La Salle County,7.8,48283,La Salle County | TX
Texas,Lamar County,6.1,48277,Lamar County | TX
Texas,Lamb County,4.6,48279,Lamb County | TX
Texas,Lampasas County,7.8,48281,Lampasas County | TX
Texas,Lavaca County,10.3,48285,Lavaca County | TX
Texas,Lee County,6.4,48287,Lee County | TX
Texas,Leon County,7.0,48289,Leon County | TX
Texas,Liberty County,7.2,48291,Liberty County | TX
Texas,Limestone County,5.6,48293,Limestone County | TX
Texas,Lipscomb County,5.0,48295,Lipscomb County | TX
Texas,Live Oak County,6.9,48297,Live Oak County | TX
Texas,Llano County,9.0,48299,Llano County | TX
Texas,Loving County,16.9,48301,Loving County | TX
Texas,Lubbock County,6.8,48303,Lubbock County | TX
Texas,Lynn County,4.2,48305,Lynn County | TX
Texas,Madison County,6.7,48313,Madison County | TX
Texas,Marion County,7.5,48315,Marion County | TX
Texas,Martin County,5.3,48317,Martin County | TX
Texas,Mason County,3.7,48319,Mason County | TX
Texas,Matagorda County,7.2,48321,Matagorda County | TX
Texas,Maverick County,6.2,48323,Maverick County | TX
Texas,McCulloch County,6.7,48307,Mcculloch County | TX
Texas,McLennan County,6.5,48309,Mclennan County | TX
Texas,McMullen County,8.1,48311,Mcmullen County | TX
Texas,Medina County,7.5,48325,Medina County | TX
Texas,Menard County,5.5,48327,Menard County | TX
Texas,Midland County,7.4,48329,Midland County | TX
Texas,Milam County,6.4,48331,Milam County | TX
Texas,Mills County,5.8,48333,Mills County | TX
Texas,Mitchell County,5.6,48335,Mitchell County | TX
Texas,Montague County,6.7,48337,Montague County | TX
Texas,Montgomery County,8.0,48339,Montgomery County | TX
Texas,Moore County,5.6,48341,Moore County | TX
Texas,Morris County,6.4,48343,Morris County | TX
Texas,Motley County,4.7,48345,Motley County | TX
Texas,Nacogdoches County,7.1,48347,Nacogdoches County | TX
Texas,Navarro County,5.9,48349,Navarro County | TX
Texas,Newton County,7.2,48351,Newton County | TX
Texas,Nolan County,6.1,48353,Nolan County | TX
Texas,Nueces County,8.5,48355,Nueces County | TX
Texas,Ochiltree County,5.1,48357,Ochiltree County | TX
Texas,Oldham County,5.3,48359,Oldham County | TX
Texas,Orange County,8.2,48361,Orange County | TX
Texas,Palo Pinto County,6.7,48363,Palo Pinto County | TX
Texas,Panola County,6.4,48365,Panola County | TX
Texas,Parker County,6.4,48367,Parker County | TX
Texas,Parmer County,3.8,48369,Parmer County | TX
Texas,Pecos County,7.3,48371,Pecos County | TX
Texas,Polk County,7.7,48373,Polk County | TX
Texas,Potter County,6.7,48375,Potter County | TX
Texas,Presidio County,5.8,48377,Presidio County | TX
Texas,Rains County,7.7,48379,Rains County | TX
Texas,Randall County,6.8,48381,Randall County | TX
Texas,Reagan County,6.9,48383,Reagan County | TX
Texas,Real County,6.4,48385,Real County | TX
Texas,Red River County,5.7,48387,Red River County | TX
Texas,Reeves County,7.2,48389,Reeves County | TX
Texas,Refugio County,7.5,48391,Refugio County | TX
Texas,Roberts County,4.2,48393,Roberts County | TX
Texas,Robertson County,7.2,48395,Robertson County | TX
Texas,Rockwall County,5.8,48397,Rockwall County | TX
Texas,Runnels County,6.8,48399,Runnels County | TX
Texas,Rusk County,6.5,48401,Rusk County | TX
Texas,Sabine County,7.4,48403,Sabine County | TX
Texas,San Augustine County,6.8,48405,San Augustine County | TX
Texas,San Jacinto County,7.3,48407,San Jacinto County | TX
Texas,San Patricio County,7.8,48409,San Patricio County | TX
Texas,San Saba County,5.8,48411,San Saba County | TX
Texas,Schleicher County,4.6,48413,Schleicher County | TX
Texas,Scurry County,6.3,48415,Scurry County | TX
Texas,Shackelford County,4.1,48417,Shackelford County | TX
Texas,Shelby County,6.3,48419,Shelby County | TX
Texas,Sherman County,3.6,48421,Sherman County | TX
Texas,Smith County,6.0,48423,Smith County | TX
Texas,Somervell County,5.2,48425,Somervell County | TX
Texas,Starr County,5.8,48427,Starr County | TX
Texas,Stephens County,6.0,48429,Stephens County | TX
Texas,Sterling County,3.4,48431,Sterling County | TX
Texas,Stonewall County,3.8,48433,Stonewall County | TX
Texas,Sutton County,7.0,48435,Sutton County | TX
Texas,Swisher County,4.3,48437,Swisher County | TX
Texas,Tarrant County,6.8,48439,Tarrant County | TX
Texas,Taylor County,6.6,48441,Taylor County | TX
Texas,Terrell County,4.4,48443,Terrell County | TX
Texas,Terry County,5.6,48445,Terry County | TX
Texas,Throckmorton County,3.4,48447,Throckmorton County | TX
Texas,Titus County,5.9,48449,Titus County | TX
Texas,Tom Green County,7.3,48451,Tom Green County | TX
Texas,Travis County,9.7,48453,Travis County | TX
Texas,Trinity County,7.8,48455,Trinity County | TX
Texas,Tyler County,6.4,48457,Tyler County | TX
Texas,Upshur County,8.7,48459,Upshur County | TX
Texas,Upton County,4.5,48461,Upton County | TX
Texas,Uvalde County,6.1,48463,Uvalde County | TX
Texas,Val Verde County,7.9,48465,Val Verde County | TX
Texas,Van Zandt County,6.2,48467,Van Zandt County | TX
Texas,Victoria County,8.0,48469,Victoria County | TX
Texas,Walker County,7.7,48471,Walker County | TX
Texas,Waller County,7.2,48473,Waller County | TX
Texas,Ward County,6.8,48475,Ward County | TX
Texas,Washington County,6.0,48477,Washington County | TX
